Time,in_V_M1,in_V_M2,in_V_M3,in_V_M4,out_W_M1,out_W_M2,out_W_M3,out_W_M4,V_Batt,j
7279,11.50,11.50,11.50,11.50,-11.92,-11.50,-12.06,-11.64,11.48,19
7289,11.50,11.50,11.50,11.50,-12.06,-11.78,-12.34,-11.92,11.48,20
7299,11.50,11.50,11.50,11.50,-12.34,-12.06,-12.48,-12.20,11.70,21
7309,11.50,11.50,11.50,11.50,-12.62,-12.20,-12.90,-12.34,11.64,22
7319,11.50,11.50,11.50,11.50,-12.90,-12.48,-12.90,-12.62,11.82,23
7329,11.50,11.50,11.50,11.50,-12.90,-12.62,-13.18,-12.76,11.72,24
7339,11.50,11.50,11.50,11.50,-13.18,-12.76,-13.32,-12.90,11.88,25
7349,11.50,11.50,11.50,11.50,-13.46,-12.90,-13.46,-13.04,11.73,26
7359,11.50,11.50,11.50,11.50,-13.46,-13.04,-13.74,-13.32,12.11,27
7369,11.50,11.50,11.50,11.50,-13.60,-13.32,-13.74,-13.32,11.98,28
7379,11.50,11.50,11.50,11.50,-13.88,-13.32,-13.88,-13.46,12.08,29
7389,11.50,11.50,11.50,11.50,-13.88,-13.46,-14.17,-13.46,12.04,30
7399,11.50,11.50,11.50,11.50,-14.02,-13.46,-14.02,-13.74,12.21,31
7409,11.50,11.50,11.50,11.50,-14.03,-13.60,-14.31,-13.74,12.06,32
7419,11.50,11.50,11.50,11.50,-14.31,-13.74,-14.31,-13.74,12.12,33
7429,11.50,11.50,11.50,11.50,-14.31,-13.88,-14.45,-13.88,12.13,34
7439,11.50,11.50,11.50,11.50,-14.31,-13.74,-14.45,-14.02,12.13,35
7449,11.50,11.50,11.50,11.50,-14.45,-14.02,-14.59,-13.88,12.44,36
7459,11.50,11.50,11.50,11.50,-14.59,-13.88,-14.59,-14.17,12.24,37
7469,11.50,11.50,11.50,11.50,-14.59,-14.02,-14.73,-14.17,12.34,38
7479,11.50,11.50,11.50,11.50,-14.73,-14.17,-14.73,-14.17,12.34,39
7489,11.50,11.50,11.50,11.50,-14.73,-14.17,-14.87,-14.31,12.36,40
7499,11.50,11.50,11.50,11.50,-14.73,-14.17,-14.87,-14.31,12.37,41
7509,11.50,11.50,11.50,11.50,-14.87,-14.17,-14.87,-14.31,12.36,42
7519,11.50,11.50,11.50,11.50,-14.87,-14.31,-14.87,-14.45,12.24,43
7529,11.50,11.50,11.50,11.50,-14.87,-14.17,-15.01,-14.45,12.42,44
7539,11.50,11.50,11.50,11.50,-15.01,-14.31,-15.01,-14.59,12.35,45
7549,11.50,11.50,11.50,11.50,-15.01,-14.45,-15.15,-14.59,12.43,46
7559,11.50,11.50,11.50,11.50,-15.01,-14.31,-15.01,-14.59,12.50,47
7569,11.50,11.50,11.50,11.50,-15.01,-14.45,-15.01,-14.73,12.47,48
7579,11.50,11.50,11.50,11.50,-15.15,-14.45,-15.15,-14.59,12.30,49
7589,11.50,11.50,11.50,11.50,-15.15,-14.45,-15.15,-14.87,12.48,50
7599,11.50,11.50,11.50,11.50,-15.15,-14.59,-15.29,-14.73,12.39,51
7609,11.50,11.50,11.50,11.50,-15.15,-14.45,-15.15,-14.87,12.48,52
7619,11.50,11.50,11.50,11.50,-15.29,-14.59,-15.29,-14.87,12.49,53
7629,11.50,11.50,11.50,11.50,-15.29,-14.59,-15.15,-14.87,12.56,54
7639,11.50,11.50,11.50,11.50,-15.29,-14.59,-15.29,-14.87,12.54,55
7649,11.50,11.50,11.50,11.50,-15.29,-14.73,-15.29,-15.01,12.53,56
7659,11.50,11.50,11.50,11.50,-15.29,-14.59,-15.29,-15.01,12.58,57
7669,11.50,11.50,11.50,11.50,-15.29,-14.73,-15.29,-14.87,12.41,58
7679,11.50,11.50,11.50,11.50,-15.43,-14.87,-15.43,-15.15,12.54,59
7689,11.50,11.50,11.50,11.50,-15.29,-14.73,-15.29,-15.01,12.46,60
7699,11.50,11.50,11.50,11.50,-15.43,-14.87,-15.43,-15.01,12.60,61
7709,11.50,11.50,11.50,11.50,-15.43,-14.73,-15.29,-15.01,12.45,62
7719,11.50,11.50,11.50,11.50,-15.43,-14.87,-15.43,-15.15,12.61,63
7729,11.50,11.50,11.50,11.50,-15.43,-14.87,-15.43,-15.01,12.51,64
7739,11.50,11.50,11.50,11.50,-15.43,-14.87,-15.43,-15.15,12.60,65
7749,11.50,11.50,11.50,11.50,-15.43,-14.73,-15.43,-15.15,12.50,66
7759,11.50,11.50,11.50,11.50,-15.57,-15.01,-15.43,-15.01,12.66,67
7769,11.50,11.50,11.50,11.50,-15.43,-14.87,-15.43,-15.15,12.59,68
7779,11.50,11.50,11.50,11.50,-15.57,-14.87,-15.57,-15.01,12.68,69
7789,11.50,11.50,11.50,11.50,-15.43,-15.01,-15.43,-15.15,12.52,70
7799,11.50,11.50,11.50,11.50,-15.57,-14.87,-15.57,-15.01,12.59,71
7809,11.50,11.50,11.50,11.50,-15.43,-15.01,-15.43,-15.15,12.70,72
7819,11.50,11.50,11.50,11.50,-15.43,-15.01,-15.43,-15.01,12.60,73
7829,11.50,11.50,11.50,11.50,-15.57,-14.87,-15.57,-15.15,12.54,74
7839,11.50,11.50,11.50,11.50,-15.57,-15.01,-15.43,-15.01,12.58,75
7849,11.50,11.50,11.50,11.50,-15.43,-14.87,-15.57,-15.01,12.40,76
7859,11.50,11.50,11.50,11.50,-15.57,-14.87,-15.57,-15.01,12.55,77
7869,11.50,11.50,11.50,11.50,-15.43,-15.01,-15.43,-15.01,12.61,78
7879,11.50,11.50,11.50,11.50,-15.57,-15.01,-15.57,-15.01,12.60,79
7889,11.50,11.50,11.50,11.50,-15.43,-14.87,-15.57,-15.01,12.62,80
7899,11.50,11.50,11.50,11.50,-15.57,-14.87,-15.43,-15.01,12.57,81
7909,11.50,11.50,11.50,11.50,-15.57,-15.01,-15.57,-15.01,12.61,82
7919,11.50,11.50,11.50,11.50,-15.43,-14.87,-15.57,-15.01,12.51,83
7929,11.50,11.50,11.50,11.50,-15.57,-14.87,-15.57,-15.01,12.54,84
7939,11.50,11.50,11.50,11.50,-15.57,-15.01,-15.57,-15.01,12.49,85
7949,11.50,11.50,11.50,11.50,-15.43,-14.73,-15.43,-15.15,12.64,86
7959,11.50,11.50,11.50,11.50,-15.57,-15.01,-15.57,-15.01,12.45,87
7969,11.50,11.50,11.50,11.50,-15.57,-14.87,-15.57,-15.01,12.62,88
7979,11.50,11.50,11.50,11.50,-15.57,-14.87,-15.43,-15.15,12.58,89
7989,11.50,11.50,11.50,11.50,-15.57,-14.87,-15.57,-15.15,12.62,90
7999,11.50,11.50,11.50,11.50,-15.43,-14.87,-15.57,-15.01,12.59,91
8009,11.50,11.50,11.50,11.50,-15.57,-15.01,-15.57,-15.15,12.58,92
8019,11.50,11.50,11.50,11.50,-15.57,-14.87,-15.43,-15.29,12.53,93
8029,11.50,11.50,11.50,11.50,-15.57,-14.87,-15.57,-15.15,12.62,94
8039,11.50,11.50,11.50,11.50,-15.57,-14.87,-15.57,-15.15,12.55,95
8049,11.50,11.50,11.50,11.50,-15.57,-15.01,-15.57,-15.15,12.68,96
8059,11.50,11.50,11.50,11.50,-15.71,-14.87,-15.57,-15.15,12.54,97
8069,11.50,11.50,11.50,11.50,-15.57,-15.01,-15.57,-15.15,12.65,98
8079,11.50,11.50,11.50,11.50,-15.57,-15.01,-15.57,-15.29,12.53,99
8089,11.50,11.50,11.50,11.50,-15.57,-14.87,-15.57,-15.15,12.68,0
8099,0.00,0.00,0.00,0.00,-19.49,-18.79,-19.35,-19.07,12.59,1
8109,0.00,0.00,0.00,0.00,-10.94,-10.38,-11.08,-10.66,13.25,2
8119,0.00,0.00,0.00,0.00,-12.48,-11.92,-12.76,-12.34,13.27,3
8129,0.00,0.00,0.00,0.00,-10.66,-9.96,-10.80,-10.38,13.28,4
8139,0.00,0.00,0.00,0.00,-8.98,-8.13,-8.70,-8.56,13.28,5
8149,0.00,0.00,0.00,0.00,-7.43,-6.73,-7.15,-7.01,13.29,6
8159,0.00,0.00,0.00,0.00,-6.03,-5.47,-5.75,-5.61,13.30,7
8169,0.00,0.00,0.00,0.00,-4.91,-4.07,-4.63,-4.63,13.30,8
8179,0.00,0.00,0.00,0.00,-3.93,-3.37,-3.51,-3.65,13.31,9
8189,0.00,0.00,0.00,0.00,-3.09,-2.66,-2.80,-2.81,13.31,10
8199,0.00,0.00,0.00,0.00,-2.52,-1.82,-2.24,-2.24,13.31,11
8209,0.00,0.00,0.00,0.00,-1.82,-1.54,-1.68,-1.68,13.32,12
8219,0.00,0.00,0.00,0.00,-1.54,-1.12,-1.12,-1.26,13.32,13
8229,0.00,0.00,0.00,0.00,-0.98,-0.84,-0.98,-0.98,13.32,14
8239,0.00,0.00,0.00,0.00,-0.84,-0.70,-0.56,-0.70,13.32,15
8249,0.00,0.00,0.00,0.00,-0.56,-0.28,-0.56,-0.56,13.32,16
8259,0.00,0.00,0.00,0.00,-0.42,-0.42,-0.28,-0.42,13.32,17
8269,0.00,0.00,0.00,0.00,-0.28,-0.14,-0.14,-0.14,13.32,18
8279,0.00,0.00,0.00,0.00,-0.14,0.00,0.00,-0.14,13.33,19
8289,0.00,0.00,0.00,0.00,0.00,-0.14,0.00,-0.14,13.33,20
8299,0.00,0.00,0.00,0.00,-0.14,0.00,0.00,-0.00,13.33,21
8309,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.33,22
8319,0.00,0.00,0.00,0.00,0.00,0.00,0.14,-0.00,13.33,23
8329,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.34,24
8339,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.34,25
8349,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.34,26
8359,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.34,27
8369,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.34,28
8379,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.34,29
8389,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.34,30
8399,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.34,31
8409,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.34,32
8419,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.34,33
8429,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.34,34
8439,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.34,35
8449,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.34,36
8459,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.34,37
8469,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.34,38
8479,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.34,39
8489,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.34,40
8499,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.35,41
8509,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.34,42
8519,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.35,43
8529,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.35,44
8539,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.35,45
8549,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.35,46
8559,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.35,47
8569,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.35,48
8579,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.35,49
8589,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.35,50
8599,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.35,51
8609,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.35,52
8619,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.35,53
8629,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.35,54
8639,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.35,55
8649,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,56
8659,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.35,57
8669,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,58
8679,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.35,59
8689,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,60
8699,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,61
8709,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,62
8719,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,63
8729,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,64
8739,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,65
8749,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,66
8759,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,67
8769,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,68
8779,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,69
8789,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,70
8799,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,71
8809,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,72
8819,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,73
8829,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,74
8839,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,75
8849,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,76
8859,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,77
8869,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,78
8879,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,79
8889,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,80
8899,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,81
8909,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,82
8919,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,83
8929,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,84
8939,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,85
8949,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,86
8959,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,87
8969,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,88
8979,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,89
8989,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,90
8999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,91
9009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,92
9019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,93
9029,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,94
9039,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,95
9049,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,96
9059,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,97
9069,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,98
9079,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,99
9089,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.36,0
9099,11.00,11.00,11.00,11.00,-0.28,0.00,0.00,-0.00,13.36,1
9109,11.00,11.00,11.00,11.00,-0.42,-0.28,0.00,-0.14,8.05,2
9119,11.00,11.00,11.00,11.00,-2.10,-1.68,-1.12,-1.26,8.20,3
9129,11.00,11.00,11.00,11.00,-2.95,-2.81,-2.38,-2.66,8.87,4
9139,11.00,11.00,11.00,11.00,-4.07,-3.93,-3.65,-3.51,8.48,5
9149,11.00,11.00,11.00,11.00,-5.05,-4.63,-4.63,-4.49,9.68,6
9159,11.00,11.00,11.00,11.00,-5.75,-5.61,-5.47,-5.47,9.16,7
9169,11.00,11.00,11.00,11.00,-6.59,-6.45,-6.45,-6.17,9.94,8
9179,11.00,11.00,11.00,11.00,-7.15,-7.01,-7.15,-6.87,10.09,9
9189,11.00,11.00,11.00,11.00,-7.85,-7.71,-7.99,-7.57,10.43,10
9199,11.00,11.00,11.00,11.00,-8.27,-8.13,-8.42,-8.13,10.34,11
9209,11.00,11.00,11.00,11.00,-8.98,-8.84,-8.98,-8.70,10.68,12
9219,11.00,11.00,11.00,11.00,-9.26,-9.12,-9.54,-9.12,10.53,13
9229,11.00,11.00,11.00,11.00,-9.82,-9.68,-10.10,-9.54,10.92,14
9239,11.00,11.00,11.00,11.00,-10.10,-9.96,-10.38,-9.96,11.17,15
9249,11.00,11.00,11.00,11.00,-10.66,-10.38,-10.66,-10.38,11.28,16
9259,11.00,11.00,11.00,11.00,-10.80,-10.66,-11.08,-10.66,11.45,17
9269,11.00,11.00,11.00,11.00,-11.22,-10.94,-11.50,-10.80,11.52,18
9279,11.00,11.00,11.00,11.00,-11.36,-11.22,-11.64,-11.22,11.67,19
9289,11.00,11.00,11.00,11.00,-11.78,-11.36,-12.06,-11.50,11.56,20
9299,11.00,11.00,11.00,11.00,-11.92,-11.64,-12.06,-11.64,11.63,21
9309,11.00,11.00,11.00,11.00,-12.06,-11.92,-12.34,-11.92,11.68,22
9319,11.00,11.00,11.00,11.00,-12.34,-11.92,-12.62,-12.06,12.02,23
9329,11.00,11.00,11.00,11.00,-12.62,-12.20,-12.76,-12.20,11.75,24
9339,11.00,11.00,11.00,11.00,-12.62,-12.34,-12.90,-12.34,12.04,25
9349,11.00,11.00,11.00,11.00,-12.90,-12.48,-13.18,-12.48,11.96,26
9359,11.00,11.00,11.00,11.00,-13.04,-12.62,-13.18,-12.62,12.10,27
9369,11.00,11.00,11.00,11.00,-13.18,-12.76,-13.32,-12.76,12.06,28
9379,11.00,11.00,11.00,11.00,-13.32,-12.76,-13.32,-12.90,12.15,29
9389,11.00,11.00,11.00,11.00,-13.32,-13.04,-13.60,-13.04,12.08,30
9399,11.00,11.00,11.00,11.00,-13.46,-12.90,-13.60,-13.04,12.35,31
9409,11.00,11.00,11.00,11.00,-13.60,-13.18,-13.74,-13.18,12.17,32
9419,11.00,11.00,11.00,11.00,-13.74,-13.04,-13.88,-13.32,12.32,33
9429,11.00,11.00,11.00,11.00,-13.74,-13.32,-13.88,-13.32,12.31,34
9439,11.00,11.00,11.00,11.00,-13.88,-13.32,-13.88,-13.46,12.26,35
9449,11.00,11.00,11.00,11.00,-13.88,-13.46,-14.02,-13.46,12.22,36
9459,11.00,11.00,11.00,11.00,-13.88,-13.32,-14.03,-13.74,12.28,37
9469,11.00,11.00,11.00,11.00,-14.03,-13.46,-14.17,-13.60,12.17,38
9479,11.00,11.00,11.00,11.00,-14.17,-13.46,-14.17,-13.74,12.31,39
9489,11.00,11.00,11.00,11.00,-14.17,-13.74,-14.31,-13.88,12.35,40
9499,11.00,11.00,11.00,11.00,-14.31,-13.46,-14.31,-13.88,12.46,41
9509,11.00,11.00,11.00,11.00,-14.31,-13.74,-14.17,-13.88,12.57,42
9519,11.00,11.00,11.00,11.00,-14.31,-13.74,-14.45,-14.03,12.48,43
9529,11.00,11.00,11.00,11.00,-14.45,-13.74,-14.31,-14.02,12.54,44
9539,11.00,11.00,11.00,11.00,-14.45,-13.74,-14.45,-14.03,12.41,45
9549,11.00,11.00,11.00,11.00,-14.45,-13.74,-14.45,-14.17,12.46,46
9559,11.00,11.00,11.00,11.00,-14.45,-13.88,-14.45,-14.03,12.50,47
9569,11.00,11.00,11.00,11.00,-14.45,-13.88,-14.59,-14.31,12.55,48
9579,11.00,11.00,11.00,11.00,-14.59,-13.88,-14.59,-14.17,12.46,49
9589,11.00,11.00,11.00,11.00,-14.59,-14.03,-14.45,-14.17,12.64,50
9599,11.00,11.00,11.00,11.00,-14.59,-14.02,-14.73,-14.31,12.47,51
9609,11.00,11.00,11.00,11.00,-14.59,-13.88,-14.59,-14.31,12.50,52
9619,11.00,11.00,11.00,11.00,-14.73,-14.03,-14.59,-14.31,12.46,53
9629,11.00,11.00,11.00,11.00,-14.59,-14.02,-14.73,-14.31,12.52,54
9639,11.00,11.00,11.00,11.00,-14.73,-14.17,-14.59,-14.31,12.47,55
9649,11.00,11.00,11.00,11.00,-14.73,-14.02,-14.73,-14.45,12.57,56
9659,11.00,11.00,11.00,11.00,-14.73,-14.17,-14.73,-14.31,12.46,57
9669,11.00,11.00,11.00,11.00,-14.73,-14.17,-14.59,-14.45,12.69,58
9679,11.00,11.00,11.00,11.00,-14.73,-14.17,-14.87,-14.31,12.57,59
9689,11.00,11.00,11.00,11.00,-14.73,-14.17,-14.73,-14.45,12.65,60
9699,11.00,11.00,11.00,11.00,-14.87,-14.17,-14.59,-14.45,12.62,61
9709,11.00,11.00,11.00,11.00,-14.73,-14.17,-14.87,-14.31,12.58,62
9719,11.00,11.00,11.00,11.00,-14.73,-14.31,-14.73,-14.45,12.46,63
9729,11.00,11.00,11.00,11.00,-14.87,-14.17,-14.73,-14.45,12.64,64
9739,11.00,11.00,11.00,11.00,-14.73,-14.31,-14.87,-14.31,12.45,65
9749,11.00,11.00,11.00,11.00,-14.73,-14.31,-14.73,-14.45,12.47,66
9759,11.00,11.00,11.00,11.00,-14.87,-14.31,-14.87,-14.31,12.57,67
9769,11.00,11.00,11.00,11.00,-14.73,-14.17,-14.73,-14.45,12.58,68
9779,11.00,11.00,11.00,11.00,-14.87,-14.31,-14.87,-14.31,12.71,69
9789,11.00,11.00,11.00,11.00,-14.73,-14.31,-14.73,-14.31,12.60,70
9799,11.00,11.00,11.00,11.00,-14.87,-14.17,-14.87,-14.45,12.65,71
9809,11.00,11.00,11.00,11.00,-14.87,-14.31,-14.73,-14.31,12.49,72
9819,11.00,11.00,11.00,11.00,-14.73,-14.17,-14.87,-14.31,12.56,73
9829,11.00,11.00,11.00,11.00,-14.87,-14.31,-14.87,-14.31,12.54,74
9839,11.00,11.00,11.00,11.00,-14.87,-14.31,-14.73,-14.45,12.69,75
9849,11.00,11.00,11.00,11.00,-14.73,-14.31,-15.01,-14.31,12.55,76
9859,11.00,11.00,11.00,11.00,-14.87,-14.17,-14.73,-14.31,12.68,77
9869,11.00,11.00,11.00,11.00,-14.87,-14.31,-14.87,-14.45,12.59,78
9879,11.00,11.00,11.00,11.00,-14.73,-14.17,-14.87,-14.45,12.65,79
9889,11.00,11.00,11.00,11.00,-14.87,-14.31,-14.87,-14.31,12.56,80
9899,11.00,11.00,11.00,11.00,-14.87,-14.17,-14.73,-14.45,12.61,81
9909,11.00,11.00,11.00,11.00,-14.87,-14.31,-14.87,-14.45,12.46,82
9919,11.00,11.00,11.00,11.00,-14.87,-14.02,-14.87,-14.59,12.66,83
9929,11.00,11.00,11.00,11.00,-14.87,-14.31,-14.73,-14.45,12.60,84
9939,11.00,11.00,11.00,11.00,-14.87,-14.31,-14.87,-14.45,12.59,85
9949,11.00,11.00,11.00,11.00,-14.87,-14.17,-14.87,-14.59,12.74,86
9959,11.00,11.00,11.00,11.00,-15.01,-14.31,-14.87,-14.45,12.63,87
9969,11.00,11.00,11.00,11.00,-14.87,-14.17,-14.87,-14.59,12.56,88
9979,11.00,11.00,11.00,11.00,-14.87,-14.31,-14.87,-14.45,12.53,89
9989,11.00,11.00,11.00,11.00,-14.87,-14.31,-14.87,-14.59,12.54,90
9999,11.00,11.00,11.00,11.00,-15.01,-14.31,-14.87,-14.59,12.49,91
10009,11.00,11.00,11.00,11.00,-14.87,-14.31,-14.87,-14.59,12.68,92
10019,11.00,11.00,11.00,11.00,-14.87,-14.17,-14.87,-14.45,12.65,93
10029,11.00,11.00,11.00,11.00,-15.01,-14.45,-14.87,-14.59,12.70,94
10039,11.00,11.00,11.00,11.00,-14.87,-14.31,-14.73,-14.59,12.58,95
10049,11.00,11.00,11.00,11.00,-15.01,-14.31,-15.01,-14.59,12.76,96
10059,11.00,11.00,11.00,11.00,-14.87,-14.45,-14.87,-14.59,12.53,97
10069,11.00,11.00,11.00,11.00,-15.01,-14.31,-14.87,-14.59,12.63,98
10079,11.00,11.00,11.00,11.00,-14.87,-14.31,-14.87,-14.59,12.58,99
10089,11.00,11.00,11.00,11.00,-15.01,-14.45,-14.87,-14.59,12.69,0
10099,0.00,0.00,0.00,0.00,-18.65,-17.95,-18.65,-18.23,12.59,1
10109,0.00,0.00,0.00,0.00,-10.24,-9.96,-10.66,-10.38,13.24,2
10119,0.00,0.00,0.00,0.00,-12.06,-11.50,-12.06,-11.78,13.26,3
10129,0.00,0.00,0.00,0.00,-10.10,-9.40,-10.10,-9.68,13.27,4
10139,0.00,0.00,0.00,0.00,-8.41,-7.85,-8.42,-8.27,13.27,5
10149,0.00,0.00,0.00,0.00,-7.01,-6.31,-6.73,-6.59,13.28,6
10159,0.00,0.00,0.00,0.00,-5.61,-5.05,-5.47,-5.33,13.28,7
10169,0.00,0.00,0.00,0.00,-4.49,-4.07,-4.21,-4.21,13.29,8
10179,0.00,0.00,0.00,0.00,-3.65,-3.09,-3.37,-3.37,13.29,9
10189,0.00,0.00,0.00,0.00,-2.95,-2.52,-2.66,-2.66,13.30,10
10199,0.00,0.00,0.00,0.00,-2.24,-1.82,-2.10,-1.96,13.30,11
10209,0.00,0.00,0.00,0.00,-1.68,-1.54,-1.54,-1.68,13.30,12
10219,0.00,0.00,0.00,0.00,-1.26,-1.12,-1.12,-1.12,13.30,13
10229,0.00,0.00,0.00,0.00,-0.98,-0.84,-0.84,-0.84,13.30,14
10239,0.00,0.00,0.00,0.00,-0.70,-0.56,-0.70,-0.70,13.31,15
10249,0.00,0.00,0.00,0.00,-0.56,-0.42,-0.42,-0.42,13.31,16
10259,0.00,0.00,0.00,0.00,-0.28,-0.28,-0.14,-0.28,13.31,17
10269,0.00,0.00,0.00,0.00,-0.28,-0.14,-0.14,0.00,13.31,18
10279,0.00,0.00,0.00,0.00,-0.14,-0.14,-0.14,0.00,13.31,19
10289,0.00,0.00,0.00,0.00,-0.14,0.00,-0.00,0.00,13.32,20
10299,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.32,21
10309,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.32,22
10319,0.00,0.00,0.00,0.00,0.14,0.00,-0.00,0.00,13.32,23
10329,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,13.32,24
10339,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,13.32,25
10349,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,13.32,26
10359,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,13.32,27
10369,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,13.32,28
10379,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,13.32,29
10389,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,13.32,30
10399,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,13.32,31
10409,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,13.32,32
10419,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,13.32,33
